"id","ts","stage","stage_name","spectrum","temp1","temp2","humidity","soil_pct","light_lux","vibration","pump_on","pump_status","light_hrs_today","harvest_eta_days","health_score"
"949","2026-04-14 04:35:44","0","Seedling","OFF","31","31","96.5","93.9","0","1","0","IDLE","6.18","14","80"
"950","2026-04-14 04:45:45","0","Seedling","OFF","31","31","96.5","91.9","0","1","0","IDLE","6.18","14","80"
"951","2026-04-14 04:55:46","0","Seedling","OFF","31","31","96.5","91.7","0","1","0","IDLE","6.18","14","80"
"952","2026-04-14 05:05:47","0","Seedling","OFF","31","31","96.5","92.7","0","1","0","IDLE","6.18","14","80"
"953","2026-04-14 05:15:48","0","Seedling","OFF","31","31","96.5","93.8","0","1","0","IDLE","6.18","14","80"
"954","2026-04-14 05:25:49","0","Seedling","OFF","31","31","96.5","94.9","0","1","0","IDLE","6.18","14","80"
"955","2026-04-14 05:35:49","0","Seedling","OFF","31","31","96.5","95.1","0","1","0","IDLE","6.18","14","80"
"956","2026-04-14 05:45:51","0","Seedling","OFF","31","31","96.5","94.3","0","1","0","IDLE","6.18","14","80"
"957","2026-04-14 05:55:51","0","Seedling","OFF","31","31","96.5","94.2","0","1","0","IDLE","6.18","14","80"
"958","2026-04-14 06:05:53","0","Seedling","OFF","31","31","96.5","92.7","0","1","0","IDLE","6.18","14","80"
"959","2026-04-14 06:15:53","0","Seedling","OFF","31","31","96.5","92","0","1","0","IDLE","6.18","14","80"
"960","2026-04-14 06:25:55","0","Seedling","OFF","31","31","96.5","91.1","0","1","0","IDLE","6.18","14","80"
"961","2026-04-14 06:35:55","0","Seedling","OFF","31","31","96.5","93.1","0","1","0","IDLE","6.18","14","80"
"962","2026-04-14 06:45:57","0","Seedling","OFF","31","31","96.5","93.3","0","1","0","IDLE","6.18","14","80"
"963","2026-04-14 06:55:58","0","Seedling","OFF","31","31","96.5","91.1","0","1","0","IDLE","6.18","14","80"
"964","2026-04-14 07:05:58","0","Seedling","OFF","31","31","96.5","91.4","0","1","0","IDLE","6.18","14","80"
"965","2026-04-14 07:16:00","0","Seedling","OFF","31","31","96.5","93.5","0","1","0","IDLE","6.18","14","80"
"966","2026-04-14 07:26:00","0","Seedling","OFF","31","31","96.5","91.6","0","1","0","IDLE","6.18","14","80"
"967","2026-04-14 07:36:01","0","Seedling","OFF","31","31","96.5","92.2","0","1","0","IDLE","6.18","14","80"
"968","2026-04-14 07:46:02","0","Seedling","OFF","31","31","96.5","91.9","0","1","0","IDLE","6.18","14","80"
"969","2026-04-14 07:56:03","0","Seedling","OFF","31","31","94.5","93","0","1","0","IDLE","6.18","14","80"
"970","2026-04-14 08:06:04","0","Seedling","OFF","31","31","96.5","92.6","0","1","0","IDLE","6.18","14","80"
"971","2026-04-14 08:16:05","0","Seedling","OFF","31","31","96.5","95.4","0","1","0","IDLE","6.18","14","80"
"972","2026-04-14 08:26:07","0","Seedling","OFF","31","31","95","97.3","0","1","0","IDLE","6.18","14","80"
"973","2026-04-14 08:36:07","0","Seedling","OFF","31","31","95","95.6","0","1","0","IDLE","6.18","14","80"
"974","2026-04-14 08:46:08","0","Seedling","OFF","31","31","95","88.3","0","1","0","IDLE","6.18","14","80"
"975","2026-04-14 08:56:09","0","Seedling","OFF","31","31","94.5","77.9","0","1","0","IDLE","6.18","14","80"
"976","2026-04-14 09:06:10","0","Seedling","OFF","31","31","94.5","82","0","1","0","IDLE","6.18","14","80"
"977","2026-04-14 09:16:12","0","Seedling","OFF","31","31","94.5","79.7","0","1","0","IDLE","6.18","14","80"
"978","2026-04-14 09:26:12","0","Seedling","OFF","31","31","95","83.9","0","1","0","IDLE","6.18","14","80"
"979","2026-04-14 09:36:13","0","Seedling","OFF","31","31","94.5","82.1","0","1","0","IDLE","6.18","14","80"
"980","2026-04-14 09:46:14","0","Seedling","OFF","31","31","94.5","79.6","0","1","0","IDLE","6.18","14","80"
"981","2026-04-14 09:56:15","0","Seedling","OFF","31","31","95","84.1","0","1","0","IDLE","6.18","14","80"
"982","2026-04-14 10:06:16","0","Seedling","OFF","31","31","94.5","84.4","0","1","0","IDLE","6.18","14","80"
"983","2026-04-14 10:16:17","0","Seedling","OFF","31","31","96.5","84","174.8","1","0","IDLE","6.34","14","80"
"984","2026-04-14 10:26:18","0","Seedling","OFF","31","31","87","85.8","194.9","1","0","IDLE","6.51","14","80"
"985","2026-04-14 10:36:19","0","Seedling","OFF","31","32","87.5","84.2","197.3","1","0","IDLE","6.68","14","80"
"986","2026-04-14 10:46:20","0","Seedling","OFF","31","32","87.5","86.2","177.5","1","0","IDLE","6.84","14","80"
"987","2026-04-14 10:56:21","0","Seedling","OFF","31","32","91.5","84.7","222.7","1","0","IDLE","7.01","14","80"
"988","2026-04-14 11:06:22","0","Seedling","OFF","31","32","91.5","83.4","206.6","1","0","IDLE","7.18","14","80"
"989","2026-04-14 11:16:23","0","Seedling","OFF","31","32","87","87","160","1","0","IDLE","7.35","14","80"
"990","2026-04-14 11:26:24","0","Seedling","OFF","31","32","89.5","87.4","170.9","1","0","IDLE","7.51","14","80"
"991","2026-04-14 11:36:25","0","Seedling","OFF","31","32","84.5","89.4","234.4","1","0","IDLE","7.68","14","80"
"992","2026-04-14 11:46:27","0","Seedling","OFF","32","32","84","89.6","223.9","1","0","IDLE","7.85","14","80"
"993","2026-04-14 11:56:27","0","Seedling","OFF","32","32","80","88.1","225.2","1","0","IDLE","8.01","14","90"
"994","2026-04-14 12:06:28","0","Seedling","OFF","31","31","80","68.1","228.8","1","0","IDLE","8.18","14","90"
"995","2026-04-14 12:16:29","0","Seedling","OFF","28","28","87","66.5","234.2","1","0","IDLE","8.35","14","90"
"996","2026-04-14 12:26:30","0","Seedling","OFF","26","26","90.5","81.8","227.6","1","0","IDLE","8.51","14","90"
"997","2026-04-14 12:36:31","0","Seedling","OFF","25","25","91","65.8","233.9","1","0","IDLE","8.68","14","90"
"998","2026-04-14 12:46:32","0","Seedling","OFF","25","25","93","67.8","213.2","1","0","IDLE","8.85","14","90"
"999","2026-04-14 12:56:33","0","Seedling","OFF","25","24","92.5","62.4","209","1","0","IDLE","9.02","14","90"
"1000","2026-04-14 13:06:34","0","Seedling","OFF","25","25","92","70.4","59.1","1","0","IDLE","9.18","14","90"
"1001","2026-04-14 13:16:35","0","Seedling","OFF","24","24","92.5","75","65","1","0","IDLE","9.35","14","90"
"1002","2026-04-14 13:26:36","0","Seedling","OFF","24","24","92.5","71.7","64","1","0","IDLE","9.52","14","90"
"1003","2026-04-14 13:36:37","0","Seedling","OFF","24","24","93.5","70.6","61.3","1","0","IDLE","9.68","14","90"
"1004","2026-04-14 13:46:38","0","Seedling","OFF","24","24","92.5","80.1","65.9","1","0","IDLE","9.85","14","90"
"1005","2026-04-14 13:56:39","0","Seedling","OFF","24","23","93.5","79.5","36.4","1","0","IDLE","9.85","14","90"
"1006","2026-04-14 14:06:40","0","Seedling","OFF","23","23","93.5","75.5","24.4","1","0","IDLE","9.85","14","90"
"1007","2026-04-14 14:16:41","0","Seedling","OFF","23","23","94","59.4","54","1","0","IDLE","0.17","14","90"
"1008","2026-04-14 14:26:42","0","Seedling","OFF","23","23","94","60.2","183.2","1","0","IDLE","0.33","14","90"
"1009","2026-04-14 14:36:43","0","Seedling","OFF","24","24","91.5","74.2","190.2","1","0","IDLE","0.5","14","90"
"1010","2026-04-14 14:46:44","0","Seedling","OFF","24","24","94","76.1","180.7","1","0","IDLE","0.67","14","90"
"1011","2026-04-14 14:56:45","0","Seedling","OFF","24","23","94","65.1","183.2","1","0","IDLE","0.83","14","90"
"1012","2026-04-14 15:06:46","0","Seedling","OFF","23","23","93.5","75.2","169","1","0","IDLE","1","14","90"
"1013","2026-04-14 15:16:47","0","Seedling","OFF","24","24","94","53.1","156.5","1","0","IDLE","1.17","14","90"
"1014","2026-04-14 15:26:48","0","Seedling","OFF","23","23","94","49.3","185.8","1","0","IDLE","1.34","14","90"
"1015","2026-04-14 15:36:49","0","Seedling","OFF","23","23","94.5","58","132.8","1","0","IDLE","1.5","14","90"
"1016","2026-04-14 15:46:50","0","Seedling","OFF","23","23","93.5","71.3","139.4","1","0","IDLE","1.67","14","90"
"1017","2026-04-14 15:56:51","0","Seedling","OFF","24","24","94.5","54.2","165.8","1","0","IDLE","1.84","14","90"
"1018","2026-04-14 16:06:52","0","Seedling","OFF","23","23","92","57.9","153.4","1","0","IDLE","2","14","90"
"1019","2026-04-14 16:16:52","0","Seedling","OFF","24","24","92.5","77.4","151.6","1","0","IDLE","2.17","14","90"
"1020","2026-04-14 16:26:54","0","Seedling","OFF","23","23","92","53.7","147","1","0","IDLE","2.34","14","90"
"1021","2026-04-14 16:36:55","0","Seedling","OFF","23","23","92.5","59.5","144.8","1","0","IDLE","2.5","14","90"
"1022","2026-04-14 16:46:56","0","Seedling","OFF","24","24","93","61.3","156.5","1","0","IDLE","2.67","14","90"
"1023","2026-04-14 16:56:57","0","Seedling","OFF","23","23","93","58.6","144.8","1","0","IDLE","2.84","14","90"
"1024","2026-04-14 17:06:58","0","Seedling","OFF","25","25","94.5","66.6","124.5","1","0","IDLE","3","14","90"
"1025","2026-04-14 17:16:58","0","Seedling","OFF","26","26","96.5","70.1","107","1","0","IDLE","3.17","14","90"
"1026","2026-04-14 17:27:00","0","Seedling","OFF","27","27","94","93.1","89.9","1","0","IDLE","3.34","14","90"
"1027","2026-04-14 17:37:01","0","Seedling","OFF","28","28","90","58.3","66.7","1","0","IDLE","3.51","14","90"
"1028","2026-04-14 17:47:02","0","Seedling","OFF","28","28","90.5","91.2","42.5","1","0","IDLE","3.51","14","90"
"1029","2026-04-14 17:57:02","0","Seedling","OFF","29","29","86","91.9","2.4","1","0","IDLE","3.51","14","90"
"1030","2026-04-14 18:07:04","0","Seedling","OFF","29","29","88.5","64.1","78.6","1","0","IDLE","3.67","14","90"
"1031","2026-04-14 18:17:05","0","Seedling","OFF","29","29","90","55.4","52.3","1","0","IDLE","3.84","14","90"
"1032","2026-04-14 18:27:05","0","Seedling","OFF","30","30","88.5","59.8","37.9","1","0","IDLE","3.84","14","90"
"1033","2026-04-14 18:37:06","0","Seedling","OFF","30","30","86","78.9","29.5","1","0","IDLE","3.84","14","90"
"1034","2026-04-14 18:47:08","0","Seedling","OFF","30","30","86","71.2","27.1","1","0","IDLE","3.84","14","90"
"1035","2026-04-14 18:57:09","0","Seedling","OFF","30","30","85.5","65.3","54","1","0","IDLE","4.01","14","90"
"1036","2026-04-14 19:07:09","0","Seedling","OFF","30","30","83","65","51.5","1","0","IDLE","4.17","14","90"
"1037","2026-04-14 19:17:10","0","Seedling","OFF","30","31","89.5","72.7","126.7","1","0","IDLE","4.34","14","90"
"1038","2026-04-14 19:27:11","0","Seedling","OFF","30","31","92","68.4","133.8","1","0","IDLE","4.51","14","90"
"1039","2026-04-14 19:37:13","0","Seedling","OFF","30","31","90","54.8","151.6","1","0","IDLE","4.67","14","90"
"1040","2026-04-14 19:47:13","0","Seedling","OFF","30","31","89.5","54.1","0","1","0","IDLE","4.67","14","90"
"1041","2026-04-14 19:57:14","0","Seedling","OFF","31","31","95","55.2","0","1","0","IDLE","4.67","14","80"
"1042","2026-04-14 20:07:15","0","Seedling","OFF","30","31","95.5","55.8","0","1","0","IDLE","4.67","14","90"
"1043","2026-04-14 20:17:17","0","Seedling","OFF","30","31","95.5","55","87.4","1","0","IDLE","4.84","14","90"
"1044","2026-04-14 20:27:17","0","Seedling","OFF","30","31","89","55.3","100.6","1","0","IDLE","5.01","14","90"
"1045","2026-04-14 20:37:18","0","Seedling","OFF","31","31","90","56.4","105.5","1","0","IDLE","5.18","14","80"
"1046","2026-04-14 20:47:19","0","Seedling","OFF","31","31","83","56.2","95.5","1","0","IDLE","5.34","14","80"
"1047","2026-04-14 20:57:20","0","Seedling","OFF","31","32","82.5","56","103.5","1","0","IDLE","5.51","14","80"
"1048","2026-04-14 21:07:21","0","Seedling","OFF","31","32","88.5","55.9","103.3","1","0","IDLE","5.68","14","80"
"1049","2026-04-14 21:17:22","0","Seedling","OFF","31","32","92","54.2","80.1","1","0","IDLE","5.84","14","80"
"1050","2026-04-14 21:27:23","0","Seedling","OFF","31","32","92","54.7","50.3","1","0","IDLE","6.01","14","80"
"1051","2026-04-14 21:37:24","0","Seedling","OFF","31","32","93","54.7","42","1","0","IDLE","6.01","14","80"
"1052","2026-04-14 21:47:25","0","Seedling","OFF","31","32","95","55.1","34.4","1","0","IDLE","6.01","14","80"
"1053","2026-04-14 21:57:26","0","Seedling","OFF","31","32","96.5","55.2","43","1","0","IDLE","6.01","14","80"
"1054","2026-04-14 22:07:27","0","Seedling","OFF","31","32","96.5","55.1","0","1","0","IDLE","6.01","14","80"
"1055","2026-04-14 22:17:28","0","Seedling","OFF","31","32","96.5","55.5","0","1","0","IDLE","6.01","14","80"
"1056","2026-04-14 22:27:29","0","Seedling","OFF","31","32","96.5","55.3","0","1","0","IDLE","6.01","14","80"
"1057","2026-04-14 22:37:30","0","Seedling","OFF","31","32","95","55.7","0","1","0","IDLE","6.01","14","80"
"1058","2026-04-14 22:47:31","0","Seedling","OFF","31","32","95","56.3","0","1","0","IDLE","6.01","14","80"
"1059","2026-04-14 22:57:32","0","Seedling","OFF","31","32","96.5","56.1","0","1","0","IDLE","6.01","14","80"
"1060","2026-04-14 23:07:33","0","Seedling","OFF","31","32","95","56.1","0","1","0","IDLE","6.01","14","80"
"1061","2026-04-14 23:17:34","0","Seedling","OFF","31","32","95","56.7","0","1","0","IDLE","6.01","14","80"
"1062","2026-04-14 23:27:35","0","Seedling","OFF","31","32","96.5","54.9","0","1","0","IDLE","6.01","14","80"
"1063","2026-04-14 23:37:36","0","Seedling","OFF","31","32","96.5","53.4","0","1","0","IDLE","6.01","14","80"
"1064","2026-04-14 23:47:37","0","Seedling","OFF","31","32","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1065","2026-04-14 23:57:38","0","Seedling","OFF","31","32","96.5","52.6","0","1","0","IDLE","6.01","14","80"
"1066","2026-04-15 00:07:39","0","Seedling","OFF","31","32","96.5","52.7","0","1","0","IDLE","6.01","14","80"
"1067","2026-04-15 00:17:40","0","Seedling","OFF","31","32","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1068","2026-04-15 00:27:41","0","Seedling","OFF","31","32","96.5","53.2","0","1","0","IDLE","6.01","14","80"
"1069","2026-04-15 00:37:42","0","Seedling","OFF","31","32","96.5","50.3","0","1","0","IDLE","6.01","14","80"
"1070","2026-04-15 00:47:43","0","Seedling","OFF","31","32","96.5","50.2","0","1","0","IDLE","6.01","14","80"
"1071","2026-04-15 00:57:44","0","Seedling","OFF","31","32","96.5","50.4","0","1","0","IDLE","6.01","14","80"
"1072","2026-04-15 01:07:45","0","Seedling","OFF","31","32","96.5","50.2","0","1","0","IDLE","6.01","14","80"
"1073","2026-04-15 01:17:46","0","Seedling","OFF","31","32","96.5","49.7","0","1","0","IDLE","6.01","14","80"
"1074","2026-04-15 01:27:47","0","Seedling","OFF","31","32","96.5","50.3","0","1","0","IDLE","6.01","14","80"
"1075","2026-04-15 01:37:48","0","Seedling","OFF","31","32","96.5","51.6","0","1","0","IDLE","6.01","14","80"
"1076","2026-04-15 01:47:49","0","Seedling","OFF","31","32","96.5","51.8","0","1","0","IDLE","6.01","14","80"
"1077","2026-04-15 01:57:50","0","Seedling","OFF","31","32","96.5","51","0","1","0","IDLE","6.01","14","80"
"1078","2026-04-15 02:07:51","0","Seedling","OFF","31","32","96.5","51.1","0","1","0","IDLE","6.01","14","80"
"1079","2026-04-15 02:17:52","0","Seedling","OFF","31","32","96.5","50.9","0","1","0","IDLE","6.01","14","80"
"1080","2026-04-15 02:27:53","0","Seedling","OFF","31","32","96.5","51.2","0","1","0","IDLE","6.01","14","80"
"1081","2026-04-15 02:37:54","0","Seedling","OFF","31","32","96.5","51.4","0","1","0","IDLE","6.01","14","80"
"1082","2026-04-15 02:47:55","0","Seedling","OFF","31","32","96.5","51.6","0","1","0","IDLE","6.01","14","80"
"1083","2026-04-15 02:57:56","0","Seedling","OFF","31","32","96.5","52","0","1","0","IDLE","6.01","14","80"
"1084","2026-04-15 03:07:57","0","Seedling","OFF","31","32","96.5","51.9","0","1","0","IDLE","6.01","14","80"
"1085","2026-04-15 03:17:58","0","Seedling","OFF","31","32","96.5","52.2","0","1","0","IDLE","6.01","14","80"
"1086","2026-04-15 03:27:59","0","Seedling","OFF","31","32","96.5","51.7","0","1","0","IDLE","6.01","14","80"
"1087","2026-04-15 03:38:00","0","Seedling","OFF","31","32","96.5","52","0","1","0","IDLE","6.01","14","80"
"1088","2026-04-15 03:48:01","0","Seedling","OFF","31","32","96.5","52.2","0","1","0","IDLE","6.01","14","80"
"1089","2026-04-15 03:58:02","0","Seedling","OFF","31","32","96.5","52","0","1","0","IDLE","6.01","14","80"
"1090","2026-04-15 04:08:03","0","Seedling","OFF","31","32","96.5","52","0","1","0","IDLE","6.01","14","80"
"1091","2026-04-15 04:18:04","0","Seedling","OFF","31","32","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1092","2026-04-15 04:28:04","0","Seedling","OFF","31","32","96.5","52.5","0","1","0","IDLE","6.01","14","80"
"1093","2026-04-15 04:38:06","0","Seedling","OFF","31","32","96.5","52.4","0","1","0","IDLE","6.01","14","80"
"1094","2026-04-15 04:48:06","0","Seedling","OFF","31","32","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1095","2026-04-15 04:58:08","0","Seedling","OFF","31","32","96.5","52.9","0","1","0","IDLE","6.01","14","80"
"1096","2026-04-15 05:08:09","0","Seedling","OFF","31","32","96.5","52.7","0","1","0","IDLE","6.01","14","80"
"1097","2026-04-15 05:18:09","0","Seedling","OFF","31","32","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1098","2026-04-15 05:28:10","0","Seedling","OFF","31","31","96.5","52.9","0","1","0","IDLE","6.01","14","80"
"1099","2026-04-15 05:38:12","0","Seedling","OFF","31","31","96.5","52.9","0","1","0","IDLE","6.01","14","80"
"1100","2026-04-15 05:48:13","0","Seedling","OFF","31","31","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1101","2026-04-15 05:58:13","0","Seedling","OFF","31","31","96.5","53.1","0","1","0","IDLE","6.01","14","80"
"1102","2026-04-15 06:08:14","0","Seedling","OFF","31","32","96.5","52.9","0","1","0","IDLE","6.01","14","80"
"1103","2026-04-15 06:18:15","0","Seedling","OFF","31","31","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1104","2026-04-15 06:28:17","0","Seedling","OFF","31","31","96.5","53.1","0","1","0","IDLE","6.01","14","80"
"1105","2026-04-15 06:38:18","0","Seedling","OFF","31","31","96.5","53.1","0","1","0","IDLE","6.01","14","80"
"1106","2026-04-15 06:48:18","0","Seedling","OFF","31","31","96.5","52.6","0","1","0","IDLE","6.01","14","80"
"1107","2026-04-15 06:58:19","0","Seedling","OFF","31","31","96.5","52.7","0","1","0","IDLE","6.01","14","80"
"1108","2026-04-15 07:08:20","0","Seedling","OFF","31","31","96.5","52.8","0","1","0","IDLE","6.01","14","80"
"1109","2026-04-15 07:18:22","0","Seedling","OFF","31","31","96.5","52.7","0","1","0","IDLE","6.01","14","80"
"1110","2026-04-15 07:28:22","0","Seedling","OFF","31","31","96.5","53.1","0","1","0","IDLE","6.01","14","80"
"1111","2026-04-15 07:38:24","0","Seedling","OFF","31","31","96.5","53.2","0","1","0","IDLE","6.01","14","80"
"1112","2026-04-15 07:48:24","0","Seedling","OFF","31","31","96.5","53.3","0","1","0","IDLE","6.01","14","80"
"1113","2026-04-15 07:58:25","0","Seedling","OFF","31","32","96.5","52.9","0","1","0","IDLE","6.01","14","80"
"1114","2026-04-15 08:08:26","0","Seedling","OFF","31","32","96.5","53.1","0","1","0","IDLE","6.01","14","80"
"1115","2026-04-15 08:18:27","0","Seedling","OFF","31","31","96.5","53.1","0","1","0","IDLE","6.01","14","80"
"1116","2026-04-15 08:28:28","0","Seedling","OFF","31","31","96.5","53.1","0.5","1","0","IDLE","6.01","14","80"
"1117","2026-04-15 08:38:29","0","Seedling","OFF","31","32","96.5","53.2","0","1","0","IDLE","6.01","14","80"
"1118","2026-04-15 08:48:30","0","Seedling","OFF","31","32","96.5","53.2","0","1","0","IDLE","6.01","14","80"
"1119","2026-04-15 08:58:31","0","Seedling","OFF","31","32","96.5","53","14.4","1","0","IDLE","6.01","14","80"
"1120","2026-04-15 09:08:32","0","Seedling","OFF","31","32","96.5","53.2","26.1","1","0","IDLE","6.01","14","80"
"1121","2026-04-15 09:18:33","0","Seedling","OFF","31","32","96.5","53.3","28.6","1","0","IDLE","6.01","14","80"
"1122","2026-04-15 09:28:34","0","Seedling","OFF","31","32","96.5","53.2","32.7","1","0","IDLE","6.01","14","80"
"1123","2026-04-15 09:38:35","0","Seedling","OFF","31","32","96.5","53.2","40","1","0","IDLE","6.01","14","80"
"1124","2026-04-15 09:48:36","0","Seedling","OFF","31","32","96.5","53.3","210.7","1","0","IDLE","6.18","14","80"
"1125","2026-04-15 09:58:37","0","Seedling","OFF","31","32","96.5","53.2","166.8","1","0","IDLE","6.34","14","80"
"1126","2026-04-15 10:08:38","0","Seedling","OFF","31","31","96.5","53.4","176.6","1","0","IDLE","6.51","14","80"
"1127","2026-04-15 10:18:39","0","Seedling","OFF","31","31","96.5","52.8","184.6","1","0","IDLE","6.68","14","80"
"1128","2026-04-15 10:28:40","0","Seedling","OFF","31","31","96.5","53","167.3","1","0","IDLE","6.84","14","80"
"1129","2026-04-15 10:38:41","0","Seedling","OFF","31","31","96.5","52.7","176.1","1","0","IDLE","7.01","14","80"
"1130","2026-04-15 10:48:42","0","Seedling","OFF","31","32","96.5","53","209.3","1","0","IDLE","7.18","14","80"
"1131","2026-04-15 10:58:43","0","Seedling","OFF","31","32","96.5","52.8","170.5","1","0","IDLE","7.35","14","80"
"1132","2026-04-15 11:08:44","0","Seedling","OFF","31","32","96.5","52.8","232","1","0","IDLE","7.51","14","80"
"1133","2026-04-15 11:18:45","0","Seedling","OFF","31","32","96.5","52.9","227.6","1","0","IDLE","7.68","14","80"
"1134","2026-04-15 11:28:46","0","Seedling","OFF","31","32","96.5","53.1","236.6","1","0","IDLE","7.85","14","80"
"1135","2026-04-15 11:38:47","0","Seedling","OFF","32","32","96.5","75.6","200","1","0","IDLE","8.01","14","80"
"1136","2026-04-15 11:48:48","0","Seedling","OFF","30","31","94.5","76.4","218.8","1","0","IDLE","8.18","14","90"
"1137","2026-04-15 11:58:49","0","Seedling","OFF","28","28","93.5","73","226.6","1","0","IDLE","8.35","14","90"
"1138","2026-04-15 12:08:50","0","Seedling","OFF","26","26","92","79.8","191","1","0","IDLE","8.51","14","90"
"1139","2026-04-15 12:18:51","0","Seedling","OFF","25","25","92","76","152.6","1","0","IDLE","8.68","14","90"
"1140","2026-04-15 12:28:52","0","Seedling","OFF","26","26","91.5","99.7","217.1","1","0","IDLE","8.85","14","90"
"1141","2026-04-15 12:38:53","0","Seedling","OFF","25","26","89","96.6","178.5","1","0","IDLE","9.02","14","90"
"1142","2026-04-15 12:48:54","0","Seedling","OFF","25","25","88.5","99.4","160.4","1","0","IDLE","9.18","14","90"
"1143","2026-04-15 12:58:55","0","Seedling","OFF","24","25","89.5","65.3","170.7","1","0","IDLE","9.35","14","90"
"1144","2026-04-15 13:08:56","0","Seedling","OFF","24","24","89.5","58.7","170.7","1","0","IDLE","9.52","14","90"
"1145","2026-04-15 13:18:57","0","Seedling","OFF","24","24","90","73.9","200.5","1","0","IDLE","9.68","14","90"
"1146","2026-04-15 13:28:58","0","Seedling","OFF","24","24","89.5","51.2","161.7","1","0","IDLE","9.85","14","90"
"1147","2026-04-15 13:38:59","0","Seedling","OFF","24","24","89","51.5","198","1","0","IDLE","10.02","14","90"
"1148","2026-04-15 13:49:00","0","Seedling","OFF","24","24","90","65.8","200.7","1","0","IDLE","10.18","14","90"
"1149","2026-04-15 13:59:01","0","Seedling","OFF","23","23","88","70.9","214.4","1","0","IDLE","10.35","14","90"
"1150","2026-04-15 14:09:02","0","Seedling","OFF","23","23","88.5","72.6","158","1","0","IDLE","10.52","14","90"
"1151","2026-04-15 14:19:03","0","Seedling","OFF","23","23","92","90","167","1","0","IDLE","0.17","14","90"
"1152","2026-04-15 14:29:04","0","Seedling","OFF","23","23","88","80.4","170.7","1","0","IDLE","0.33","14","90"
"1153","2026-04-15 14:39:05","0","Seedling","OFF","23","23","89","82.6","171.2","1","0","IDLE","0.5","14","90"
"1154","2026-04-15 14:49:06","0","Seedling","OFF","24","24","91.5","94","203.2","1","0","IDLE","0.67","14","90"
"1155","2026-04-15 14:59:07","0","Seedling","OFF","23","23","89.5","91.4","166.3","1","0","IDLE","0.83","14","90"
"1156","2026-04-15 15:09:08","0","Seedling","OFF","23","23","89","60.4","161.4","1","0","IDLE","1","14","90"
"1157","2026-04-15 15:19:09","0","Seedling","OFF","23","23","89","77.7","172.6","1","0","IDLE","1.17","14","90"
"1158","2026-04-15 15:29:09","0","Seedling","OFF","22","23","87.5","98.8","133.1","1","0","IDLE","1.34","14","90"
"1159","2026-04-15 15:39:11","0","Seedling","OFF","23","23","90","82.6","114.5","1","0","IDLE","1.5","14","90"
"1160","2026-04-15 15:49:12","0","Seedling","OFF","23","23","89","99.6","152.4","1","0","IDLE","1.67","14","90"
"1161","2026-04-15 15:59:13","0","Seedling","OFF","23","23","90","99.7","133.1","1","0","IDLE","1.84","14","90"
"1162","2026-04-15 16:09:13","0","Seedling","OFF","23","23","89.5","60.4","137.2","1","0","IDLE","2","14","90"
"1163","2026-04-15 16:19:15","0","Seedling","OFF","23","23","87.5","97.9","132.4","1","0","IDLE","2.17","14","90"
"1164","2026-04-15 16:29:16","0","Seedling","OFF","22","23","90","50","125","1","0","IDLE","2.34","14","90"
"1165","2026-04-15 16:39:16","0","Seedling","OFF","23","23","90","82.7","136","1","0","IDLE","2.5","14","90"
"1166","2026-04-15 16:49:17","0","Seedling","OFF","24","24","87","99.6","106.2","1","0","IDLE","2.67","14","90"
"1167","2026-04-15 16:59:19","0","Seedling","OFF","23","23","86.5","46.8","151.6","1","0","IDLE","2.84","14","90"
"1168","2026-04-15 17:09:20","0","Seedling","OFF","23","23","86","66.4","141.4","1","0","IDLE","3","14","90"
"1169","2026-04-15 17:19:20","0","Seedling","OFF","25","25","95.5","54.3","130.4","1","0","IDLE","3.17","14","90"
"1170","2026-04-15 17:29:22","0","Seedling","OFF","26","26","96.5","54.5","94.7","1","0","IDLE","3.34","14","90"
"1171","2026-04-15 17:39:23","0","Seedling","OFF","27","27","96.5","68.2","70.3","1","0","IDLE","3.51","14","90"
"1172","2026-04-15 17:49:24","0","Seedling","OFF","27","28","96.5","62.4","37.4","1","0","IDLE","3.51","14","90"
"1173","2026-04-15 17:59:24","0","Seedling","OFF","27","28","96.5","56.8","0","1","0","IDLE","3.51","14","90"
"1174","2026-04-15 18:09:25","0","Seedling","OFF","28","28","96.5","80.9","0","1","0","IDLE","3.51","14","90"
"1175","2026-04-15 18:19:27","0","Seedling","OFF","28","28","96.5","73.5","0","1","0","IDLE","3.51","14","90"
"1176","2026-04-15 18:29:27","0","Seedling","OFF","28","28","96.5","70.1","0","1","0","IDLE","3.51","14","90"
"1177","2026-04-15 18:39:28","0","Seedling","OFF","28","28","96.5","57.5","0","1","0","IDLE","3.51","14","90"
"1178","2026-04-15 18:49:30","0","Seedling","OFF","29","29","96.5","57.7","0","1","0","IDLE","3.51","14","90"
"1179","2026-04-15 18:59:30","0","Seedling","OFF","29","29","96.5","56.3","0","1","0","IDLE","3.51","14","90"
"1180","2026-04-15 19:09:31","0","Seedling","OFF","29","29","96.5","54.2","0","1","0","IDLE","3.51","14","90"
